background_changed_fraction,background_mean_abs,background_rms,background_voxels,coord_mask_center_distance_vox,generator,highpass_difference_rms,img_id,inside_changed_fraction,inside_mean_abs,inside_rms,inside_voxels,mask_z_delta,orig_id,outside_changed_fraction,pristine_shape,raw_mask_shape,ring_1_changed_fraction,ring_1_mean_abs,ring_1_rms,ring_1_voxels,ring_2_5_changed_fraction,ring_2_5_mean_abs,ring_2_5_rms,ring_2_5_voxels,scan_shape,sdir_id,spacing_group,spacing_x,spacing_y,spacing_z,status,type
2.924603983905616e-05,2.924603983905616e-05,0.005407960783794217,43698224,0.8660254037844386,pix2pix,14.942129613594794,rem_408,0.970458984375,40.88300238715278,116.11683132393026,36864,1,LIDC-IDRI-0732,0.03921042030347791,167x512x512,168x512x512,0.0010416666666666667,0.0010416666666666667,0.03227486121839514,7680,0.004931972789115646,0.004931972789115646,0.07022800573215536,35280,167x512x512,3000041,z=2,0.6640625,0.6640625,2.0,ok,rem
0.0010745207372641098,0.0010745207372641098,0.03277988311852423,125948244,1.5,pix2pix,12.93036486556819,rem_409,0.9680610298792117,30.807349014621742,80.0950069992969,78650,1,LIDC-IDRI-0734,0.7035517104433213,481x512x512,482x512x512,0.7756159728122345,0.7756159728122345,0.880690622643522,11770,0.6888403041825095,0.6888403041825095,0.8299640378850818,52600,481x512x512,30332,z=1.25,0.5859379768371582,0.5859379768371582,1.25,ok,rem
1.7883696270510867e-05,1.7883696270510867e-05,0.004228911948777234,51052086,1.5,pix2pix,19.40476783989869,rem_424,0.9781976744186046,43.95754461871282,113.35869897027594,29584,1,LIDC-IDRI-0768,0.040420452284634256,195x512x512,196x512x512,0.005891472868217054,0.005891472868217054,0.0767559305084438,6450,0.008945260347129506,0.008945260347129506,0.09457938648103775,29960,195x512x512,3000046,z=2,0.7421875,0.7421875,2.0,ok,rem
0.0010989027187339698,0.0010989027187339698,0.03314970163868703,73267632,0.8660254037844386,pix2pix,21.323299154755688,rem_461,0.9812418619791666,46.893161349826386,100.67609211499028,73728,1,LIDC-IDRI-0869,0.6452633127390409,280x512x512,281x512x512,0.9178757440476191,0.9178757440476191,0.9580583197528317,10752,0.8548788582807832,0.8548788582807832,0.9245965921853613,48208,280x512x512,30060,z=1,0.666015625,0.666015625,1.0,ok,rem
4.200859667266277e-06,4.200859667266277e-06,0.0020495998797975855,143542048,0.8660254037844386,pix2pix,14.404281578847959,rem_462,0.9543269230769231,32.91543135683761,86.8474572800164,59904,1,LIDC-IDRI-0874,0.011156660266722018,548x512x512,549x512x512,0.0,0.0,0.0,9600,0.0009686346863468635,0.0009686346863468635,0.031122896496741166,43360,548x512x512,32246,z=1.25,0.6640620231628418,0.6640620231628418,1.25,ok,rem
0.0006574388832814105,0.0006574388832814105,0.025640571040470423,68333348,0.5,pix2pix,22.374343316782426,rem_465,0.9575115544776461,54.13615979499382,232.14070257767148,43706,1,LIDC-IDRI-0879,0.6520036255685739,261x512x512,262x512x512,0.8554943613952268,0.8554943613952268,0.9249293818423258,7626,0.7723756589502636,0.7723756589502636,0.8788490535639574,34904,261x512x512,3000647,z=1.25,0.78125,0.78125,1.25,ok,rem
0.0010299000852470636,0.0010299000852470636,0.03209205641972891,127521108,1.5,pix2pix,11.755441577837425,rem_486,0.9719389701207883,30.02583598219962,63.67255434433551,78650,1,LIDC-IDRI-0920,0.6949953915947477,487x512x512,488x512x512,0.7281223449447749,0.7281223449447749,0.8533008525395805,11770,0.6517490494296578,0.6517490494296578,0.8073097605192556,52600,487x512x512,31055,z=1.25,0.5859379768371582,0.5859379768371582,1.25,ok,rem
5.421695967724394e-06,5.421695967724394e-06,0.002328453557132801,124130900,1.5,pix2pix,16.246862992132407,rem_498,0.972288764676308,39.00761541418981,89.76218238395667,67626,1,LIDC-IDRI-0940,0.010429678681616374,474x512x512,475x512x512,0.0,0.0,0.0,10506,0.00042351346772827374,0.00042351346772827374,0.020579442842999267,47224,474x512x512,30352,z=1.25,0.625,0.625,1.25,ok,rem
1.9255636789133015e-05,1.9255636789133015e-05,0.004388124518417067,33496685,1.4142135623730951,pix2pix,11.045759361547402,rem_538,0.9340599908474435,25.230561218122062,76.23419067866575,24037,1,LIDC-IDRI-0011,0.03573269197732348,128x512x512,129x512x512,0.0016852039096730705,0.0016852039096730705,0.041051235178409314,5934,0.006372407834101383,0.006372407834101383,0.07982736269037943,27776,128x512x512,3000559,z=2.5,0.7421879768371582,0.7421879768371582,2.5,ok,rem
0.005639930689698699,0.005639930689698699,0.07509947196684341,32679125,1.4142135623730951,pix2pix,21.856332869430226,rem_542,0.9578893833439288,52.33146853146853,149.9892921797921,39325,1,LIDC-IDRI-0013,0.8577255885452273,125x512x512,126x512x512,0.8887766554433221,0.8887766554433221,0.9427495189303053,8910,0.8579478346456693,0.8579478346456693,0.9262547352892018,40640,125x512x512,3000551,z=2.5,0.5859379768371582,0.5859379768371582,2.5,ok,rem
2.5364853889680236e-05,2.5364853889680236e-05,0.00503635323321153,34811949,0.0,pix2pix,17.313928447530394,rem_552,0.9522719992678351,41.50931222257814,109.49706330855723,21853,1,LIDC-IDRI-0024,0.044185191989711554,133x512x512,134x512x512,0.0,0.0,0.0,5494,0.0030553836633663367,0.0030553836633663367,0.055275524994036346,25856,133x512x512,3000557,z=2.5,0.78125,0.78125,2.5,ok,rem
7.753085011126495e-05,7.753085011126495e-05,0.008805160425072615,34811949,0.0,pix2pix,11.724234573481061,rem_553,0.929071523360637,31.890907426897908,112.92958473656162,21853,1,LIDC-IDRI-0024,0.13405271688134437,133x512x512,134x512x512,0.00673461958500182,0.00673461958500182,0.08206472802003197,5494,0.015741027227722772,0.015741027227722772,0.12546325050676302,25856,133x512x512,3000557,z=2.5,0.78125,0.78125,2.5,ok,rem
7.782774995810656e-06,7.782774995810656e-06,0.0027897625339463315,34820485,0.0,pix2pix,8.213434755938513,rem_557,0.933921447434961,18.78642467831657,64.5607475758265,17797,1,LIDC-IDRI-0031,0.019525719679093913,133x512x512,134x512x512,0.0,0.0,0.0,4662,0.002701729106628242,0.002701729106628242,0.05197815990036818,22208,133x512x512,3000608,z=2.5,0.859375,0.859375,2.5,ok,rem
1.932487045295628e-05,1.932487045295628e-05,0.004396006193462002,35860525,0.0,pix2pix,16.737429682201522,rem_558,0.9785841760856633,47.04498238228161,104.48017553162693,21853,1,LIDC-IDRI-0033,0.0983260952059704,137x512x512,138x512x512,0.1010192937750273,0.1010192937750273,0.317835324932625,5494,0.04192450495049505,0.04192450495049505,0.2047547434139074,25856,137x512x512,3000546,z=2.5,0.78125,0.78125,2.5,ok,rem
5.15982995695896e-05,5.15982995695896e-05,0.007183195637708164,38470260,0.7071067811865476,pix2pix,24.770500795233808,rem_566,0.9392903882506907,52.28024574669187,209.10939225865434,27508,1,LIDC-IDRI-0044,0.0791546384404291,147x512x512,148x512x512,0.0024154589371980675,0.0024154589371980675,0.04914731871829904,6624,0.007148427345983884,0.007148427345983884,0.08454837281689036,30776,147x512x512,3000571,z=2.5,0.703125,0.703125,2.5,ok,rem
0.0,0.0,0.0,38470260,0.7071067811865476,pix2pix,11.408344052528323,rem_567,0.9360913188890505,21.950777955503852,71.6694792111669,27508,1,LIDC-IDRI-0044,0.0,147x512x512,148x512x512,0.0,0.0,0.0,6624,0.0,0.0,0.0,30776,147x512x512,3000571,z=2.5,0.703125,0.703125,2.5,ok,rem
0.0036532295796781397,0.0036532295796781397,0.06044195214979526,34795240,0.7071067811865476,pix2pix,13.26243090723084,rem_571,0.9602697649572649,37.78816105769231,93.56558339528712,29952,1,LIDC-IDRI-0045,0.8466394731931003,133x512x512,134x512x512,0.8178490990990991,0.8178490990990991,0.904350097638685,7104,0.7870099829559289,0.7870099829559289,0.8871358311757727,32856,133x512x512,3000547,z=2.5,0.6640620231628418,0.6640620231628418,2.5,ok,rem
0.0,0.0,0.0,34790052,0.7071067811865476,pix2pix,15.558961193958725,rem_577,0.9443384615384616,25.2356,79.75853964406474,32500,1,LIDC-IDRI-0049,6.51614374613104e-05,133x512x512,134x512x512,0.00013157894736842105,0.08513157894736842,7.421598990712673,7600,2.857142857142857e-05,0.017285714285714286,3.233861027140335,35000,133x512x512,3000627,z=2.5,0.6445310115814209,0.6445310115814209,2.5,ok,rem
5.7398978085707615e-05,5.7398978085707615e-05,0.007576211327946681,34826404,0.7071067811865476,pix2pix,13.021898368078466,rem_578,0.9372504657971786,35.62323662496673,112.3413263049454,15028,1,LIDC-IDRI-0051,0.18215073742887006,133x512x512,134x512x512,0.027941176470588237,0.027941176470588237,0.16715614398097436,4080,0.05213849287169043,0.05213849287169043,0.228338548807884,19640,133x512x512,3000609,z=2.5,0.9375,0.9375,2.5,ok,rem
3.106085010005787e-08,3.106085010005787e-08,0.00017624088657305906,32194869,1.4142135623730951,pix2pix,12.448080106771423,rem_59,0.9664694280078896,34.1846963030395,90.65317634606919,19773,1,LIDC-IDRI-0061,5.2325885615614045e-05,123x512x512,124x512x512,0.0,0.0,0.0,5070,0.0,0.0,0.0,24000,123x512x512,3000560,z=2.5,0.8203120231628418,0.8203120231628418,2.5,ok,rem
0.00017407724690857756,0.00017744037195089295,0.029952447829958463,63333952,0.8660254037844386,pix2pix,63.70158508613417,rem_609,0.9963283408462993,172.17682128835247,283.7561790402491,55016,1,LIDC-IDRI-0082,0.23358501118568234,242x512x512,243x512x512,0.12744010647737355,0.12744010647737355,0.35698754386865317,9016,0.11090446358653093,0.1221123727486296,2.2948949165815673,40864,242x512x512,3000701,z=1.25,0.703125,0.703125,1.25,ok,rem
4.401804126929881e-06,4.401804126929881e-06,0.002098047694150417,51569764,0.5,pix2pix,14.75868226351796,rem_610,0.9761757599595438,34.670590548968924,85.88086177670148,35594,1,LIDC-IDRI-0091,0.011184154358405191,197x512x512,198x512x512,0.0003036744609778318,0.0003036744609778318,0.017426257801887123,6586,0.005390481199053379,0.005390481199053379,0.07341989647945153,30424,197x512x512,2,z=1.25,0.859375,0.859375,1.25,ok,rem
1.6754991571197064e-05,1.6754991571197064e-05,0.004093286157990554,37421684,0.7071067811865476,pix2pix,15.440786072301776,rem_618,0.9409626290533663,27.547804275119965,76.11611600826977,27508,1,LIDC-IDRI-0108,0.02596522917137051,143x512x512,144x512x512,0.0,0.0,0.0,6624,0.002047049649077203,0.002047049649077203,0.045244332784086926,30776,143x512x512,3000699,z=2.5,0.703125,0.703125,2.5,ok,rem
0.0008475843002425139,0.10318564255665626,5.288939086016058,47927976,0.8660254037844386,pix2pix,47.856547515107735,rem_631,0.9984320934256056,125.57828719723183,182.15607197901346,18496,0,LIDC-IDRI-0120,0.7825774700951305,183x512x512,183x512x512,0.9986631016042781,85.4520944741533,121.13200011872554,4488,0.9986910994764397,95.35312266267763,142.10904952138463,21392,183x512x512,3221,z=2,0.9459999799728394,0.9459999799728394,2.0,ok,rem
5.4722641119215575e-06,5.4722641119215575e-06,0.002339287094805073,72547668,1.5,pix2pix,15.73367434822992,rem_632,0.9607221350078493,58.631899529042386,163.25735979092235,31850,1,LIDC-IDRI-0121,0.02261475069473281,277x512x512,278x512x512,0.002627257799671593,0.002627257799671593,0.051256782962565965,6090,0.01043140028288543,0.01043140028288543,0.10213422679437795,28280,277x512x512,3000776,z=1.25,0.9179689884185792,0.9179689884185792,1.25,ok,rem
1.3467867571043734e-06,1.3467867571043734e-06,0.001160511420497176,68310740,1.5,pix2pix,24.829117842492682,rem_65,0.9661002193822474,47.38823693282725,131.4265431328768,57434,1,LIDC-IDRI-0068,0.00183489539297343,261x512x512,262x512x512,0.0,0.0,0.0,9306,0.0002375071252137564,0.0002375071252137564,0.015411266178148907,42104,261x512x512,4,z=1.25,0.6835939884185791,0.6835939884185791,1.25,ok,rem
0.7868438155306303,805.7304996832182,908.3339281728744,34275956,0.7071067811865476,pix2pix,28.08525596551129,rem_69,1.0,1058.6919441616983,1069.0785519978028,27508,67,LIDC-IDRI-0073,0.9989824940746592,131x512x512,198x512x512,1.0,1024.8478260869565,1024.847889031428,6624,1.0,1024.754646477775,1024.7547368189917,30776,131x512x512,3000698,z=2.5,0.703125,0.703125,2.5,ok,rem
0.0008476051648832406,0.10318480797102719,5.288944849596049,47927976,0.8660254037844386,pix2pix,48.406261741687324,rem_98,0.998648356401384,129.1418144463668,187.81281273543388,18496,0,LIDC-IDRI-0120,0.7825431770287612,183x512x512,183x512x512,0.9986631016042781,85.45120320855615,121.12073295630132,4488,0.9986910994764397,95.35419783096485,142.1112453948978,21392,183x512x512,3221,z=2,0.9459999799728394,0.9459999799728394,2.0,ok,rem
